date,author,author/_title,title,title/_title,title/_text,author/_text,pageUrl
"June 18, 2007",http://www.newyorker.com/contributors/helen-simpson,Helen Simpson,http://www.newyorker.com/magazine/2007/06/25/homework-8,Homework,Homework,Helen Simpson,http://www.newyorker.com/magazine/fiction/page/41
"June 4, 2007",http://www.newyorker.com/contributors/junot-diaz,Junot Díaz,http://www.newyorker.com/magazine/2007/06/11/wildwood,Wildwood,Wildwood,Junot Díaz,http://www.newyorker.com/magazine/fiction/page/41
"June 4, 2007",http://www.newyorker.com/contributors/miranda-july,Miranda July,http://www.newyorker.com/magazine/2007/06/11/roy-spivey,Roy Spivey,Roy Spivey,Miranda July,http://www.newyorker.com/magazine/fiction/page/41
"June 4, 2007",http://www.newyorker.com/contributors/denis-johnson,Denis Johnson,http://www.newyorker.com/magazine/2007/06/11/1966,1966,1966,Denis Johnson,http://www.newyorker.com/magazine/fiction/page/41
"May 28, 2007",http://www.newyorker.com/contributors/william-trevor,William Trevor,http://www.newyorker.com/magazine/2007/06/04/faith-5,Faith,Faith,William Trevor,http://www.newyorker.com/magazine/fiction/page/41
"May 21, 2007",http://www.newyorker.com/contributors/george-saunders,George Saunders,http://www.newyorker.com/magazine/2007/05/28/puppy-2,PUPPY,PUPPY,George Saunders,http://www.newyorker.com/magazine/fiction/page/41
"May 14, 2007",http://www.newyorker.com/contributors/nadine-gordimer,Nadine Gordimer,http://www.newyorker.com/magazine/2007/05/21/a-beneficiary,A Beneficiary,A Beneficiary,Nadine Gordimer,http://www.newyorker.com/magazine/fiction/page/41
"May 7, 2007",,,http://www.newyorker.com/magazine/2007/05/14/hanwell-senior,Hanwell Senior,Hanwell Senior,,http://www.newyorker.com/magazine/fiction/page/41
"April 30, 2007",http://www.newyorker.com/contributors/colm-toibin,Colm Toibin,http://www.newyorker.com/magazine/2007/05/07/one-minus-one,One Minus One,One Minus One,Colm Toibin,http://www.newyorker.com/magazine/fiction/page/41
"April 23, 2007",http://www.newyorker.com/contributors/richard-rayner,Richard Rayner,http://www.newyorker.com/magazine/2007/04/30/after-the-movie,After the Movie,After the Movie,Richard Rayner,http://www.newyorker.com/magazine/fiction/page/41
"April 16, 2007",http://www.newyorker.com/contributors/john-burnside,John Burnside,http://www.newyorker.com/magazine/2007/04/23/something-like-happy,Something Like Happy,Something Like Happy,John Burnside,http://www.newyorker.com/magazine/fiction/page/42
"April 9, 2007",http://www.newyorker.com/contributors/marguerite-duras,Marguerite Duras,http://www.newyorker.com/magazine/2007/04/16/the-stolen-pigeons,The Stolen Pigeons,The Stolen Pigeons,Marguerite Duras,http://www.newyorker.com/magazine/fiction/page/42
"April 2, 2007",http://www.newyorker.com/contributors/roddy-doyle,Roddy Doyle,http://www.newyorker.com/magazine/2007/04/02/teaching,Teaching,Teaching,Roddy Doyle,http://www.newyorker.com/magazine/fiction/page/42
"April 2, 2007",http://www.newyorker.com/contributors/don-delillo,Don DeLillo,http://www.newyorker.com/magazine/2007/04/09/still-life-8,Still-Life,Still-Life,Don DeLillo,http://www.newyorker.com/magazine/fiction/page/42
"March 19, 2007",http://www.newyorker.com/contributors/kate-walbert,Kate Walbert,http://www.newyorker.com/magazine/2007/03/26/playdate,Playdate,Playdate,Kate Walbert,http://www.newyorker.com/magazine/fiction/page/42
"March 12, 2007",http://www.newyorker.com/contributors/jonathan-lethem,Jonathan Lethem,http://www.newyorker.com/magazine/2007/03/19/lucky-alan,LUCKY ALAN,LUCKY ALAN,Jonathan Lethem,http://www.newyorker.com/magazine/fiction/page/42
"March 5, 2007",http://www.newyorker.com/contributors/tatyana-tolstaya,Tatyana Tolstaya,http://www.newyorker.com/magazine/2007/03/12/see-the-other-side,See the Other Side,See the Other Side,Tatyana Tolstaya,http://www.newyorker.com/magazine/fiction/page/42
"February 26, 2007",http://www.newyorker.com/contributors/steven-millhauser,Steven Millhauser,http://www.newyorker.com/magazine/2007/03/05/history-of-a-disturbance,HISTORY OF A DISTURBANCE,HISTORY OF A DISTURBANCE,Steven Millhauser,http://www.newyorker.com/magazine/fiction/page/42
"February 12, 2007",,,http://www.newyorker.com/magazine/2007/02/19/the-swan-4,The Swan,The Swan,,http://www.newyorker.com/magazine/fiction/page/42
"February 5, 2007",http://www.newyorker.com/contributors/primo-levi,Primo Levi,http://www.newyorker.com/magazine/2007/02/12/a-tranquil-star,A Tranquil Star,A Tranquil Star,Primo Levi,http://www.newyorker.com/magazine/fiction/page/42
"January 29, 2007",http://www.newyorker.com/contributors/david-foster-wallace,David Foster Wallace,http://www.newyorker.com/magazine/2007/02/05/good-people,Good People,Good People,David Foster Wallace,http://www.newyorker.com/magazine/fiction/page/43
"January 22, 2007",http://www.newyorker.com/contributors/chimamanda-ngozi-adichie,Chimamanda Ngozi Adichie,http://www.newyorker.com/magazine/2007/01/29/cell-one,Cell One,Cell One,Chimamanda Ngozi Adichie,http://www.newyorker.com/magazine/fiction/page/43
"January 8, 2007",http://www.newyorker.com/contributors/william-trevor,William Trevor,http://www.newyorker.com/magazine/2007/01/15/bravado,BRAVADO,BRAVADO,William Trevor,http://www.newyorker.com/magazine/fiction/page/43
"January 1, 2007",http://www.newyorker.com/contributors/primo-levi,Primo Levi,http://www.newyorker.com/magazine/2007/01/08/bear-meat,Bear Meat,Bear Meat,Primo Levi,http://www.newyorker.com/magazine/fiction/page/43
"December 18, 2006",http://www.newyorker.com/contributors/marguerite-duras,Marguerite Duras,http://www.newyorker.com/magazine/2006/12/25/the-bible,The Bible,The Bible,Marguerite Duras,http://www.newyorker.com/magazine/fiction/page/43
"December 18, 2006",http://www.newyorker.com/contributors/ian-mcewan,Ian McEwan,http://www.newyorker.com/magazine/2006/12/25/on-chesil-beach,On Chesil Beach,On Chesil Beach,Ian McEwan,http://www.newyorker.com/magazine/fiction/page/43
"December 18, 2006",http://www.newyorker.com/contributors/louise-erdrich,Louise Erdrich,http://www.newyorker.com/magazine/2006/12/25/demolition-2,Demolition,Demolition,Louise Erdrich,http://www.newyorker.com/magazine/fiction/page/43
"December 18, 2006",http://www.newyorker.com/contributors/paul-theroux,Paul Theroux,http://www.newyorker.com/magazine/2006/12/25/monkey-hill,Monkey Hill,Monkey Hill,Paul Theroux,http://www.newyorker.com/magazine/fiction/page/43
"December 11, 2006",http://www.newyorker.com/contributors/nadine-gordimer,Nadine Gordimer,http://www.newyorker.com/magazine/2006/12/18/the-first-sense,THE FIRST SENSE,THE FIRST SENSE,Nadine Gordimer,http://www.newyorker.com/magazine/fiction/page/43
"December 4, 2006",,,http://www.newyorker.com/magazine/2006/12/11/tango-2,Tango,Tango,,http://www.newyorker.com/magazine/fiction/page/43
"November 27, 2006",http://www.newyorker.com/contributors/david-means,David Means,http://www.newyorker.com/magazine/2006/12/04/a-river-in-egypt,A River in Egypt,A River in Egypt,David Means,http://www.newyorker.com/magazine/fiction/page/44
"November 13, 2006",http://www.newyorker.com/contributors/marisa-silver,Marisa Silver,http://www.newyorker.com/magazine/2006/11/20/night-train-to-frankfurt,Night Train to Frankfurt,Night Train to Frankfurt,Marisa Silver,http://www.newyorker.com/magazine/fiction/page/44
"November 6, 2006",http://www.newyorker.com/contributors/helen-simpson,Helen Simpson,http://www.newyorker.com/magazine/2006/11/13/greensleeves,Greensleeves,Greensleeves,Helen Simpson,http://www.newyorker.com/magazine/fiction/page/44
"October 30, 2006",http://www.newyorker.com/contributors/lorrie-moore,Lorrie Moore,http://www.newyorker.com/magazine/2006/11/06/paper-losses,Paper Losses,Paper Losses,Lorrie Moore,http://www.newyorker.com/magazine/fiction/page/44
"October 23, 2006",http://www.newyorker.com/contributors/daniel-alarcn,Daniel Alarcón,http://www.newyorker.com/magazine/2006/10/30/republica-and-grau,Republica and Grau,Republica and Grau,Daniel Alarcón,http://www.newyorker.com/magazine/fiction/page/44
"October 16, 2006",http://www.newyorker.com/contributors/aleksandar-hemon,Aleksandar Hemon,http://www.newyorker.com/magazine/2006/10/23/stairway-to-heaven,Stairway to Heaven,Stairway to Heaven,Aleksandar Hemon,http://www.newyorker.com/magazine/fiction/page/44
"October 9, 2006",http://www.newyorker.com/contributors/roddy-doyle,Roddy Doyle,http://www.newyorker.com/magazine/2006/10/16/the-photograph-3,The Photograph,The Photograph,Roddy Doyle,http://www.newyorker.com/magazine/fiction/page/44
"October 2, 2006",http://www.newyorker.com/contributors/joyce-carol-oates,Joyce Carol Oates,http://www.newyorker.com/magazine/2006/10/09/landfill,Landfill,Landfill,Joyce Carol Oates,http://www.newyorker.com/magazine/fiction/page/44
"September 25, 2006",http://www.newyorker.com/contributors/lore-segal,Lore Segal,http://www.newyorker.com/magazine/2006/10/02/other-peoples-deaths,Other People’s Deaths,Other People’s Deaths,Lore Segal,http://www.newyorker.com/magazine/fiction/page/44
"September 18, 2006",http://www.newyorker.com/contributors/henry-roth,Henry Roth,http://www.newyorker.com/magazine/2006/09/25/freight,Freight,Freight,Henry Roth,http://www.newyorker.com/magazine/fiction/page/44
"September 11, 2006",http://www.newyorker.com/contributors/miranda-july,Miranda July,http://www.newyorker.com/magazine/2006/09/18/something-that-needs-nothing,Something That Needs Nothing,Something That Needs Nothing,Miranda July,http://www.newyorker.com/magazine/fiction/page/45
"September 4, 2006",http://www.newyorker.com/contributors/cate-kennedy,Cate Kennedy,http://www.newyorker.com/magazine/2006/09/11/black-ice,Black Ice,Black Ice,Cate Kennedy,http://www.newyorker.com/magazine/fiction/page/45
"August 28, 2006",http://www.newyorker.com/contributors/antonya-nelson,Antonya Nelson,http://www.newyorker.com/magazine/2006/09/04/kansas-2,Kansas,Kansas,Antonya Nelson,http://www.newyorker.com/magazine/fiction/page/45
"August 21, 2006",http://www.newyorker.com/contributors/richard-ford,Richard Ford,http://www.newyorker.com/magazine/2006/08/28/how-was-it-to-be-dead,How Was It To Be Dead?,How Was It To Be Dead?,Richard Ford,http://www.newyorker.com/magazine/fiction/page/45
"August 14, 2006",http://www.newyorker.com/contributors/david-means,David Means,http://www.newyorker.com/magazine/2006/08/21/the-spot,The Spot,The Spot,David Means,http://www.newyorker.com/magazine/fiction/page/45
"July 31, 2006",http://www.newyorker.com/contributors/edward-p-jones,Edward P. Jones,http://www.newyorker.com/magazine/2006/08/07/bad-neighbors,Bad Neighbors,Bad Neighbors,Edward P. Jones,http://www.newyorker.com/magazine/fiction/page/45
"July 24, 2006",http://www.newyorker.com/contributors/alberto-mndez,Alberto Méndez,http://www.newyorker.com/magazine/2006/07/31/first-defeat-1939,First Defeat (1939),First Defeat (1939),Alberto Méndez,http://www.newyorker.com/magazine/fiction/page/45
"July 17, 2006",http://www.newyorker.com/contributors/william-trevor,William Trevor,http://www.newyorker.com/magazine/2006/07/24/folie-a-deux,Folie à Deux,Folie à Deux,William Trevor,http://www.newyorker.com/magazine/fiction/page/45
"July 3, 2006",http://www.newyorker.com/contributors/aleksandr-solzhenitsyn,Aleksandr Solzhenitsyn,http://www.newyorker.com/magazine/2006/07/10/the-phone-call-3,The Phone Call,The Phone Call,Aleksandr Solzhenitsyn,http://www.newyorker.com/magazine/fiction/page/45
"June 26, 2006",http://www.newyorker.com/contributors/cristina-henriquez,Cristina Henriquez,http://www.newyorker.com/magazine/2006/07/03/carnival-las-tablas,"Carnival, Las Tablas","Carnival, Las Tablas",Cristina Henriquez,http://www.newyorker.com/magazine/fiction/page/45
"April 24, 2006",http://www.newyorker.com/contributors/william-trevor,William Trevor,http://www.newyorker.com/magazine/2006/05/01/an-afternoon-2,An Afternoon,An Afternoon,William Trevor,http://www.newyorker.com/magazine/fiction/page/47
"April 17, 2006",http://www.newyorker.com/contributors/martin-amis,Martin Amis,http://www.newyorker.com/magazine/2006/04/24/the-last-days-of-muhammad-atta,The Last Days of Muhammad Atta,The Last Days of Muhammad Atta,Martin Amis,http://www.newyorker.com/magazine/fiction/page/47
"April 10, 2006",http://www.newyorker.com/contributors/bernard-maclaverty,Bernard MacLaverty,http://www.newyorker.com/magazine/2006/04/17/the-trojan-sofa,The Trojan Sofa,The Trojan Sofa,Bernard MacLaverty,http://www.newyorker.com/magazine/fiction/page/47
"April 3, 2006",http://www.newyorker.com/contributors/steven-millhauser,Steven Millhauser,http://www.newyorker.com/magazine/2006/04/10/in-the-reign-of-harad-iv,In the Reign of Harad IV,In the Reign of Harad IV,Steven Millhauser,http://www.newyorker.com/magazine/fiction/page/47
"March 27, 2006",http://www.newyorker.com/contributors/chris-adrian,Chris Adrian,http://www.newyorker.com/magazine/2006/04/03/a-better-angel,A Better Angel,A Better Angel,Chris Adrian,http://www.newyorker.com/magazine/fiction/page/47
"March 20, 2006",http://www.newyorker.com/contributors/louise-erdrich,Louise Erdrich,http://www.newyorker.com/magazine/2006/03/20/gleason,Gleason,Gleason,Louise Erdrich,http://www.newyorker.com/magazine/fiction/page/47
"March 20, 2006",http://www.newyorker.com/contributors/gary-shteyngart,Gary Shteyngart,http://www.newyorker.com/magazine/2006/03/27/a-love-letter,A Love Letter,A Love Letter,Gary Shteyngart,http://www.newyorker.com/magazine/fiction/page/47
"March 6, 2006",http://www.newyorker.com/contributors/erri-de-luca,Erri De Luca,http://www.newyorker.com/magazine/2006/03/13/the-trench,The Trench,The Trench,Erri De Luca,http://www.newyorker.com/magazine/fiction/page/47
"February 27, 2006",http://www.newyorker.com/contributors/charles-dambrosio,Charles D'Ambrosio,http://www.newyorker.com/magazine/2006/03/06/the-bone-game,The Bone Game,The Bone Game,Charles D'Ambrosio,http://www.newyorker.com/magazine/fiction/page/47
"February 20, 2006",http://www.newyorker.com/contributors/john-updike,John Updike,http://www.newyorker.com/magazine/2006/02/27/my-fathers-tears,My Father’s Tears,My Father’s Tears,John Updike,http://www.newyorker.com/magazine/fiction/page/47
"February 6, 2006",http://www.newyorker.com/contributors/haruki-murakami,Haruki Murakami,http://www.newyorker.com/magazine/2006/02/13/a-shinagawa-monkey,A Shinagawa Monkey,A Shinagawa Monkey,Haruki Murakami,http://www.newyorker.com/magazine/fiction/page/48
"January 30, 2006",http://www.newyorker.com/contributors/tobias-wolff,Tobias Wolff,http://www.newyorker.com/magazine/2006/02/06/the-deposition,The Deposition,The Deposition,Tobias Wolff,http://www.newyorker.com/magazine/fiction/page/48
"January 16, 2006",http://www.newyorker.com/contributors/monica-ali,Monica Ali,http://www.newyorker.com/magazine/2006/01/23/sundowners,Sundowners,Sundowners,Monica Ali,http://www.newyorker.com/magazine/fiction/page/48
"January 9, 2006",http://www.newyorker.com/contributors/samantha-hunt,Samantha Hunt,http://www.newyorker.com/magazine/2006/01/16/three-days,Three Days,Three Days,Samantha Hunt,http://www.newyorker.com/magazine/fiction/page/48
"January 2, 2006",http://www.newyorker.com/contributors/tony-earley,Tony Earley,http://www.newyorker.com/magazine/2006/01/09/the-cryptozoologist,The Cryptozoologist,The Cryptozoologist,Tony Earley,http://www.newyorker.com/magazine/fiction/page/48
"December 19, 2005",http://www.newyorker.com/contributors/ismail-kadare,Ismail Kadare,http://www.newyorker.com/magazine/2005/12/26/the-albanian-writers-union-as-mirrored-by-a-woman,The Albanian Writers’ Union as Mirrored by a Woman,The Albanian Writers’ Union as Mirrored by a Woman,Ismail Kadare,http://www.newyorker.com/magazine/fiction/page/48
"December 19, 2005",http://www.newyorker.com/contributors/yoko-ogawa,Yoko Ogawa,http://www.newyorker.com/magazine/2005/12/26/pregnancy-diary,Pregnancy Diary,Pregnancy Diary,Yoko Ogawa,http://www.newyorker.com/magazine/fiction/page/48
"December 19, 2005",http://www.newyorker.com/contributors/vladimir-nabokov,Vladimir Nabokov,http://www.newyorker.com/magazine/2005/12/26/the-word-3,The Word,The Word,Vladimir Nabokov,http://www.newyorker.com/magazine/fiction/page/48
"December 19, 2005",http://www.newyorker.com/contributors/tahar-ben-jelloun,Tahar Ben Jelloun,http://www.newyorker.com/magazine/2005/12/26/beauty-is-a-fate-worse-than-death,Beauty Is A Fate Worse Than Death,Beauty Is A Fate Worse Than Death,Tahar Ben Jelloun,http://www.newyorker.com/magazine/fiction/page/48
"December 19, 2005",http://www.newyorker.com/contributors/roberto-bolao,Roberto Bolaño,http://www.newyorker.com/magazine/2005/12/26/last-evenings-on-earth,Last Evenings on Earth,Last Evenings on Earth,Roberto Bolaño,http://www.newyorker.com/magazine/fiction/page/48
"December 12, 2005",http://www.newyorker.com/contributors/rebecca-curtis,Rebecca Curtis,http://www.newyorker.com/magazine/2005/12/19/twenty-grand,Twenty Grand,Twenty Grand,Rebecca Curtis,http://www.newyorker.com/magazine/fiction/page/49
"December 5, 2005",http://www.newyorker.com/contributors/t-coraghessan-boyle,T. Coraghessan Boyle,http://www.newyorker.com/magazine/2005/12/12/la-conchita,LA CONCHITA,LA CONCHITA,T. Coraghessan Boyle,http://www.newyorker.com/magazine/fiction/page/49
"November 28, 2005",http://www.newyorker.com/contributors/alice-munro,Alice Munro,http://www.newyorker.com/magazine/2005/12/05/wenlock-edge,Wenlock Edge,Wenlock Edge,Alice Munro,http://www.newyorker.com/magazine/fiction/page/49
"November 21, 2005",http://www.newyorker.com/contributors/aleksandar-hemon,Aleksandar Hemon,http://www.newyorker.com/magazine/2005/11/28/love-and-obstacles,Love and Obstacles,Love and Obstacles,Aleksandar Hemon,http://www.newyorker.com/magazine/fiction/page/49
"November 14, 2005",http://www.newyorker.com/contributors/haruki-murakami,Haruki Murakami,http://www.newyorker.com/magazine/2005/11/21/the-year-of-spaghetti,The Year of Spaghetti,The Year of Spaghetti,Haruki Murakami,http://www.newyorker.com/magazine/fiction/page/49
"November 7, 2005",http://www.newyorker.com/contributors/paul-theroux,Paul Theroux,http://www.newyorker.com/magazine/2005/11/14/the-best-year-of-my-life,The Best Year of My Life,The Best Year of My Life,Paul Theroux,http://www.newyorker.com/magazine/fiction/page/49
"October 31, 2005",http://www.newyorker.com/contributors/marisa-silver,Marisa Silver,http://www.newyorker.com/magazine/2005/11/07/the-god-of-war,The God of War,The God of War,Marisa Silver,http://www.newyorker.com/magazine/fiction/page/49
"October 24, 2005",http://www.newyorker.com/contributors/william-trevor,William Trevor,http://www.newyorker.com/magazine/2005/10/31/the-children-4,The Children,The Children,William Trevor,http://www.newyorker.com/magazine/fiction/page/49
"October 17, 2005",http://www.newyorker.com/contributors/truman-capote,Truman Capote,http://www.newyorker.com/magazine/2005/10/24/summer-crossing,Summer Crossing,Summer Crossing,Truman Capote,http://www.newyorker.com/magazine/fiction/page/49
"October 10, 2005",http://www.newyorker.com/contributors/tom-drury,Tom Drury,http://www.newyorker.com/magazine/2005/10/17/path-lights,Path Lights,Path Lights,Tom Drury,http://www.newyorker.com/magazine/fiction/page/49
"September 26, 2005",http://www.newyorker.com/contributors/sana-krasikov,Sana Krasikov,http://www.newyorker.com/magazine/2005/10/03/companion-2,Companion,Companion,Sana Krasikov,http://www.newyorker.com/magazine/fiction/page/50
"September 12, 2005",,,http://www.newyorker.com/magazine/2005/09/19/cowboy-2,Cowboy,Cowboy,,http://www.newyorker.com/magazine/fiction/page/50
"September 5, 2005",http://www.newyorker.com/contributors/ann-beattie,Ann Beattie,http://www.newyorker.com/magazine/2005/09/12/coping-stones,Coping Stones,Coping Stones,Ann Beattie,http://www.newyorker.com/magazine/fiction/page/50
"August 29, 2005",http://www.newyorker.com/contributors/tony-dsouza,Tony D’Souza,http://www.newyorker.com/magazine/2005/09/05/club-des-amis,Club Des Amis,Club Des Amis,Tony D’Souza,http://www.newyorker.com/magazine/fiction/page/50
"August 22, 2005",http://www.newyorker.com/contributors/alice-munro,Alice Munro,http://www.newyorker.com/magazine/2005/08/29/the-view-from-castle-rock,The View from Castle Rock,The View from Castle Rock,Alice Munro,http://www.newyorker.com/magazine/fiction/page/50
"August 1, 2005",http://www.newyorker.com/contributors/roberto-bolao,Roberto Bolaño,http://www.newyorker.com/magazine/2005/08/08/gomez-palacio,Gómez Palacio,Gómez Palacio,Roberto Bolaño,http://www.newyorker.com/magazine/fiction/page/50
"July 25, 2005",http://www.newyorker.com/contributors/george-saunders,George Saunders,http://www.newyorker.com/magazine/2005/08/01/commcomm,Commcomm,Commcomm,George Saunders,http://www.newyorker.com/magazine/fiction/page/50
"July 18, 2005",http://www.newyorker.com/contributors/tobias-wolff,Tobias Wolff,http://www.newyorker.com/magazine/2005/07/25/awaiting-orders,Awaiting Orders,Awaiting Orders,Tobias Wolff,http://www.newyorker.com/magazine/fiction/page/50
"July 4, 2005",http://www.newyorker.com/contributors/allegra-goodman,Allegra Goodman,http://www.newyorker.com/magazine/2005/07/11/long-distance-client,Long-Distance Client,Long-Distance Client,Allegra Goodman,http://www.newyorker.com/magazine/fiction/page/50
"June 27, 2005",http://www.newyorker.com/contributors/cristina-henriquez,Cristina Henriquez,http://www.newyorker.com/magazine/2005/07/04/ashes,Ashes,Ashes,Cristina Henriquez,http://www.newyorker.com/magazine/fiction/page/50
